path,line,tags,text
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,335,next,## スライド13：手法 – Step2 Attention Gradient
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,362,next,  > Step2 では、attention 重みそのものではなく、attention 重みに対する出力スコアの勾配を計算します。単なる attention map は「どこを見たか」しか教えてくれませんが、attention gradient を見ると「その接続が対象クラスの予測にどれだけ効いたか」が分かります。重要なのは、この論文では attention を単独の説明としては扱わない点です。あくまで Step1 の IG の token 重要度を、token 間の文脈関係に沿って分配する補助信号として使います。次の Step3 でこの二つを融合します。
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,466,next,## スライド17：【中扉】04 結果・結論
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,473,next,  > **04　結果・結論**
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,475,next,  > 最後のセクションは結果と結論です。テキスト分類と画像分類での結果を紹介し、本手法の限界を整理したうえで、自分の沸騰音研究にどう活用できるかをまとめます。
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,515,method,  > - ⚫ 重要パッチを**追加**→ confidence回復が速い（Insertion AUC↑ **0.617** 最高）
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,516,method,  > - ⚫ 重要パッチを**削除**→ confidence低下が大きい（Deletion AUC↓ **0.215** 最低）
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,523,method,  > 画像分類では、MAE Vision Transformer を使い、Grad-CAM・LRP・IG などと attribution map を横並びで比較しています。CA-LIG は対象物の目や鼻といった意味的に重要な領域へ、まとまって集中しているのが分かります。さらに perturbation 評価では、重要パッチを足すと予測信頼度が速く回復し、消すと大きく下がりました。論文では Insertion AUC が 0.617 で最高、Deletion AUC が 0.215 で最低と、説明の妥当性も裏付けられています。これはスペクトログラム画像へ応用するうえで心強い結果です。
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,524,method,- **体裁メモ**：perturbationは**図ではなくTable 1**なので、図はFig.9、数値は文中引用にとどめる。ヘッダーに「MAE Vision Transformer」を明示（Fig.9キャプションと整合）。
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,551,next,  > 最後に、CA-LIG ならではの結果をまとめます。まず層を追って relevance がどう変化するかを可視化でき、浅い層の表面的特徴から深い層の意味的な判断への遷移を、Layer4・8・12のあたりで追えます。次に、先ほど見たように寄与を正と負に分離でき、予測を支持する領域と妨げる領域を区別できます。総じて、token の重要度が人間の直感に近く、attention 系ほど均一に散らず、IG 単体よりも文脈関係を反映するという結果です。これらは自分の沸騰音研究で、どの時間–周波数領域がどの層で沸騰判定にプラス・マイナスに効いたかを説明するうえで活用できる点だと考えています。
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,618,next,| 12 Step1         | **Fig. 1（p.5）Stage1拡大**（token relevance部）＋補助 Fig. 4（p.7） | token relevance/IGの計算部（式(1)–(3)）／Fig.4＝token寄与の出力例 |
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,619,next,| 13 Step2         | **Fig. 1（p.5）Stage1拡大**（∇A部）                             | attention gradient                                 |
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,26,next,結果・結論
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,39,next,結果・結論
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,92,next,結果・結論
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,204,next,結果・結論
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,272,next,– Step1
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,307,next,– Step2
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,356,next,"Step1, 2"
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,363,next,Step1
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,365,next,token × Step2
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,459,next,結果・結論
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,519,next,結論
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,548,next,CA-LIG の処理は大きく4ステップに分かれます。Step1 で各 Transformer block の隠れ表現に Integrated Gradients を適用して token ごとの重要度を求め、Step2 で attention 重みに対する出力の勾配、つまり attention gradient を計算します。Step3 でこの2つを融合し、Step4 で層をまたいで rollout することで、最終的な文脈的な寄与マップを作ります。なお論文の Fig.1 は3つの Stage で描かれていて、図の Stage1 が Step1 と Step2、Stage2 が Step3 の融合、Stage3 が Step4 の rollout に対応します。この後はまず Integrated Gradients の基本から説明します。
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,556,next,Step1では、通常のIGを入力だけでなく各Transformer blockの隠れ表現に適用します。これにより、単に入力のどこが重要かだけでなく、浅い層では何を見ていて、深い層では何が重要になっているのかを追うことができます。自分の研究で言えば、Conformerの浅い層では局所的な時間–周波数特徴、深い層ではONB近傍の文脈的な特徴が強くなるかを見るイメージです。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,1,next,# 2026-06-12 今後の研究計画整理
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,5,next,このメモは、2026年6月12日時点での研究計画を、これまでの進捗報告、研究計画発表、卒論・学会資料、論文輪講、現在のコード構成を踏まえて整理したものである。目的は、今後の研究を「何を明らかにする研究なのか」「どの順番で検証するのか」「先生に何を相談するのか」が分かる形にすることである。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,13,method,卒論・原子力学会発表では、音響スペクトログラムをCNNに入力し、熱流束を回帰予測したうえで、予測熱流束をONB閾値で二値化して沸騰発生を評価した。AlexNet、ResNet50、VGG16の重み付き平均アンサンブルにより、ノイズ下でも熱流束回帰と沸騰判定の性能が改善することを示した。また、100%分類可能な熱流束下限を、ONBから限界熱流束までの相対位置として評価し、早期検知の可能性を示した。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,17,next,2026年5月以降の進捗では、「このままだと修士論文の結論が学部研究と同じになる」という問題意識が明確になった。そこで、修士研究の芯を、精度の高いモデル探しではなく、ONB近傍の微弱で非定常な時間・周波数特徴を、どの入力表現・どのモデル・どの説明手法がどのように捉えているかを明らかにする方向へ移す必要が出てきた。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,19,next,2026年6月5日の論文輪講では、Transformerの説明性手法であるCA-LIGを扱った。ただし、6月12日時点の調査では、CA-LIG自体は新しい手法で引用数が少ない。一方で、CA-LIGの中で使われるIntegrated GradientsやAttention Rolloutは引用数も多く、研究で使う説明性手法としては、まずこれらの基礎的な手法を優先する方が現実的である。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,25,method,具体的には、音響データをSTFT、CWT、周波数帯域制限などの時間・周波数表現に変換し、それを入力として熱流束を回帰予測する。その後、予測熱流束をONB閾値で評価し、ONB近傍の検知性能を確認する。さらに、CNN、CNN+Transformer、RandomForest、必要に応じてCNN+LSTMやConformer系モデルを比較し、単体モデルとアンサンブル統合の違いを、平均精度だけでなく、見逃し、検知遅れ、ノイズ条件間のばらつき、実験条件間の汎化性、判断根拠の物理的妥当性から評価する。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,34,method,- 予測熱流束をONB閾値で二値化し、ROC/AUCなどで沸騰検知性能を評価できる。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,65,method,ここで重要なのは、アンサンブルをONB検知ロジックそのものとして扱わないことである。アンサンブルは、音響スペクトログラムから回帰した熱流束を安定化するための処理として位置づける。そのうえで、統合後の予測熱流束を閾値処理し、ONB近傍検知を評価する。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,73,method,そのため、アンサンブルの評価では、平均R2だけでなく、SNR別の分散、fold別の分散、ONB近傍の見逃し率、検知遅れ、ONB閾値付近での予測の揺れを必ず見る。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,111,method,- 予測熱流束の連続値をスコアにした `ROC-AUC`
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,112,method,- 予測熱流束の連続値をスコアにした `PR-AUC`
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,113,method,- ONB閾値後の `Accuracy`
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,121,method,卒論では、二値化後の予測に対してAUCを計算していた部分がある。修士では、通常のROC/AUCとして解釈するために、予測熱流束の連続値をスコアとして使うAUCと、ONB閾値で二値化した後の分類指標を分ける。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,125,method;next,先生との相談を踏まえると、今後は「沸騰開始点に対して感度の高いモデル」を探す視点を入れる必要がある。ここでの感度は、単に全体R2が高いという意味ではなく、ONB閾値付近の微小な変化に対して予測熱流束や判定が適切に反応するか、かつノイズで過剰に揺れないかを意味する。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,130,method,- ONB閾値付近での見逃し率
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,131,method,- ONB閾値付近での誤検知率
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,149,method,ランダムKFoldだけでは、隣接チャンクや同一実験内データがtrain/testに混ざり、汎化性能を高く見積もる可能性がある。そのため、最終的にはleave-one-run-out、日付別分割、ノイズ条件を跨ぐ評価も検討する。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,158,next,CA-LIGは考え方として有用だが、現時点では新しい手法で引用数も少ない。まずは引用数・実装・説明のしやすさから、Integrated Gradients、Attention Rollout、Grad-CAM、RISE、マスク実験を優先する。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,167,method,- 評価指標を、回帰、連続スコア検知、閾値後分類、ONB近傍性能、頑健性に分ける。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,169,method,- AUCを、連続スコア版と二値化後指標に分ける。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,186,method,- 評価: 全体回帰、ONB近傍回帰、閾値検知、SNR/foldばらつき
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,187,method,- 保存: 予測値、正解値、ONB閾値、評価指標、図を後から比較できる形で残す
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,209,method,- ONB閾値付近で予測熱流束が過剰に揺れていないか。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,226,next,次に、沸騰開始点に対して感度の高いモデルを探す。ここでは、全データでの平均精度よりも、ONB前後の限られた範囲でどのモデルが反応できているかを見る。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,229,method,- ONB閾値を少し動かしたときに、判定が過剰に変わらないかを見る。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,258,method,- アンサンブル後に、ONB閾値付近の予測の揺れが小さくなるか。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,277,method,1. RandomForest単体で、熱流束回帰、ONB閾値判定、SNR別評価、fold別評価まで一通り動く状態にする。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,291,method,- 沸騰開始点に対して感度の高いモデルを探す場合、ONB近傍誤差、見逃し率、検知遅れ、閾値付近の予測の揺れのどれを主指標にすべきか。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,293,method,- 評価分割は、ランダムKFoldに加えてleave-one-run-outや実験日別分割を入れるべきか。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,294,next,- 説明性手法は、CA-LIGを主手法にするのではなく、まずIntegrated Gradients、Attention Rollout、Grad-CAM、RISE、マスク実験を優先する方針でよいか。
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,299,method,卒論では、CNNアンサンブルにより音響スペクトログラムから熱流束を回帰し、閾値処理で沸騰開始検知ができることを示しました。修士では、その単純な延長として精度向上だけを目指すのではなく、ONB近傍に対象を絞り、ノイズ下での見逃し、検知遅れ、条件間ばらつき、および判断根拠の物理的妥当性を評価します。
研究進捗報告/2026/612/研究進捗報告_柴崎陸_6月12日.docx,65,next,整理した課題に対する短期目標．
研究進捗報告/2026/612/研究進捗報告_柴崎陸_6月12日.docx,66,next,研究実施に係る中期目標（例えば，中間発表までの計画など）．
研究進捗報告/2026/612/研究進捗報告_柴崎陸_6月12日.pdf,22,next,【P】Plan: 整理した課題に対する短期目標．研究実施に係る中期目標（例えば，中間発
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,13,next,4. CNN+TransformerとAlexNetは、今回は主結果ではなく、比較対象としての構造確認と今後の改善対象として軽く説明する。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,52,next,4. 今後の検証方針と相談事項
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,96,method,- chunk単位KFoldの妥当性
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,97,method,- AUC指標の扱い
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,130,method;next,今回のデータは、各条件1020サンプルで、熱流束ラベルは17段階ある。各熱流束に対して複数chunkが存在するため、今回のKFoldは同一実験・同一条件内でのchunk内挿性能を見る評価になっている。未知実験日や未知熱流束への一般化は、今後別途確認する必要がある。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,221,method,"ONB検知: Accuracy, Precision, Recall, F1, AUC(計算方法を確認中)"
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,238,method,| model | mean R2 | mean ONB検知AUC<br>(参考) | mean RMSE |
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,280,next,周波数上限を上げれば必ず性能が上がるわけではなく、今回の条件では2-5kHz付近で十分高い性能が出ている。これは、沸騰開始点検知に有効な情報が低周波から中周波側に多く含まれる可能性を示している。ただし、物理的な妥当性は今後、周波数帯ごとの重要度評価で確認する。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,282,next,> 📌 6/19フィードバック: 表の「平均R2」が何を平均しているか（fold内集計か条件間集計か）を明確化する必要がある。また、周波数上限を上げても改善しないのはPCAが全体エネルギー成分を優先的に拾っている可能性もあり、横（周波数帯域）に切ったSHAP/帯域マスクで中身を確認する（末尾 B-1/B-5を参照）。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,312,next,ノイズあり条件でも高い性能が出ているが、これは「未知の水流音ノイズに対して完全に頑健」と言い切る結果ではない。今回の評価では、同じSNR条件のデータをtrainとvalidationに分けているため、同一ノイズ条件内での性能を見ている。今後は、no_noiseで学習してSNR=-20で評価するなど、ノイズ条件をまたいだ評価が必要である。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,329,method,5. 現在のKFoldでは同じ熱流束条件のchunkがtrain/valに入り得る
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,390,next,AlexNetは画像的な局所特徴を畳み込みで抽出し、最後に全結合層で熱流束を予測する。今回の結果では一部条件でR2が0.8以上まで出るが、条件による不安定性が大きい。今後使う場合は、入力正規化、Dense層の軽量化、validation loss監視などを検討する。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,406,method,AUCを主指標として使ってよいか
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,412,method,- ただし、現在保存しているAUCの一部は、
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,413,method,  一般的なROC-AUCとは計算の考え方が異なる可能性がある
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,415,method,- 一般的なROC-AUCは、
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,420,method,- 現在のAUC値を主結果として出してよいか
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,421,method,- それともAUCは再整理し、
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,427,method,ここで確認したいのは、同じAUCという名前でも、計算方法によって意味が変わる点である。現在の結果には、予測値をONBしきい値で0/1に変換した後に計算している値が含まれており、これはしきい値を動かして評価する一般的なROC-AUCとは意味が異なる可能性がある。今回の発表ではAUCを断定的な主張には使わず、主には回帰性能としてR2/RMSE、ONB判定性能としてAccuracy/Precision/Recall/F1を示し、AUCは計算方法を整理したうえで補助指標として扱う方針でよいか相談したい。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,463,next,### 17. 今後の検証方針
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,471,method,- AUC指標の扱いを整理
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,475,method,- GroupKFold / leave-one-heatflux-out
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,492,next,### 18. 今後の年間計画
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,512,old_claim,"| ⑤ 深層学習＋3モデルアンサンブル（最後） | 12-1月 | CNN+Transformer・AlexNetの入力正規化と学習設定の立て直し / DL側の説明性（Grad-CAM, IG）/ 余力があれば3種アンサンブル | RF主軸が固まった後の上積み。アンサンブルは最後に位置づける |"
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,517,old_claim;next,4月時点では、CNN系・Transformer系・分類木系を並行して検証する計画だった。6/19のフィードバックを受け、計画の重心を「回帰タスクによる沸騰開始点の早期検知」に明確に寄せ、順序を組み替える。まず①現在の結果に出てくる「平均」が何を平均しているのかを定義し直し、代表条件の予測-実測散布図や熱流束帯別の誤差まで降りて回帰の中身を精査する。あわせて、ノイズが増えるほど性能が上がるという違和感のある挙動の原因を調べる。次に②その原因候補であるPCAの是非を検証する。PCAは説明性を考えるうえで「もう一段」解釈を増やしてしまうため、ablationで効果を確認し、周波数帯×時間ビンのエネルギーのような解釈可能な特徴表現への置き換えを検討する。そのうえで③本研究の主戦場である回帰タスクの説明性を主軸に据え、RFにTreeSHAPを直接適用して周波数帯ごと（横に切る）の寄与を定量化する。続いて④提案手法の核心である早期検知性能を、ONB近傍に重みを置いた指標と一般化評価（別実験日・未知熱流束・未知ノイズ）で評価する。深層学習モデルと⑤3モデルアンサンブルは、RF主軸が固まった後の最後の上積みとして位置づける。最後に⑥修論として最終モデルと結果図を整理し、執筆・発表準備を行う。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,533,next,- 今後は一般化性能と説明性評価を確認する
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,536,method,- AUCを主指標として使う場合の計算方法をどう整理すべきか
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,539,next,- 次の優先評価は別実験日か、分割方法の見直しか
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,544,next,今回の進捗としては、まずRandomForestで安定して検証できる基準を作れたことが大きい。ただし、現在の評価は同一実験内のchunk分割なので、最終的な結論には一般化性能の確認が必要である。今後どの評価を優先すべきか、先生に相談したい。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,554,next,- 今回の結果は有望だが、同一実験内のchunk分割なので、未知条件への一般化は今後確認する。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,560,method,- 「AUCが高いのでONB検知は完全に解けた」
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,566,method;next,1. 今後の主性能指標は、回帰ではR2/RMSE、ONB検知ではAccuracy/Precision/Recall/F1を中心にし、AUCは計算方法を確認したうえで補助指標として報告する形でよいか。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,567,method,2. 予測値を0/1に変換した後に計算しているAUCは参考値にとどめ、一般的なROC-AUCは連続予測値を使って再整理する方がよいか。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,568,next,3. 現在のRandomForestが強い結果を受けて、今後はRFを基準モデルとして一般化性能と説明性を深掘りする方針でよいか。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,569,next,4. 次の評価は、別実験日への一般化、熱流束ラベル単位の分割、ノイズ条件をまたいだ評価のどれを優先すべきか。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,635,old_execution,  - (2) 条件間: 42条件、または周波数別7条件平均・ノイズ別6条件平均。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,648,next,  - (b) **ノイズ付与方法のラベル相関（リーク）**: SNRを信号基準で定義していると、ノイズ量が信号エネルギー（≒熱流束）と相関し、ノイズ自体がラベル情報を持ち込む恐れ。**最優先で確認すべき重大候補**。
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,713,next,3. ノイズ異常は原因究明（PCA/リーク）を最優先とし、それまでノイズ別R2は確定結果として出さない方針でよいか。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,7,method,これまでの資料では、「音響データを用いて熱流束を回帰し、ONB閾値で沸騰開始点近傍を検知する」「ノイズ下でも利用できるかを明らかにする」「評価する」といった表現が多かった。しかし、これらは手段や確認作業に近く、研究目的として置くと、目的と手段が混ざって見える。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,9,method,特に、「ONB近傍の音響特徴を検知根拠として利用できるかを明らかにする」という表現は、卒論で示した基本的成立性に戻ってしまう可能性がある。卒論ではすでに、音響スペクトログラムから熱流束を回帰し、予測熱流束をONB閾値で二値化することで、沸騰発生検知が可能であることを示している。修士研究では、その成立性を前提に、より信頼できる検知構成へ進める必要がある。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,26,method,- 予測熱流束をONB閾値で二値化することで、沸騰発生検知を評価できること。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,37,method,- 気泡発生に伴う音は非定常であり、単純な音圧や単一周波数の閾値では捉えにくい。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,39,method,- 全体の熱流束回帰精度が高くても、ONB閾値付近で予測が少しずれると、見逃しや誤検知につながる。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,68,method,| ONB近傍誤差 | 平均精度に隠れたONB閾値付近の弱さを確認する |
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,81,method,アンサンブル統合は、ONB検知ロジックそのものではない。基本の流れは、各モデルが音響データから熱流束を回帰し、その予測熱流束を必要に応じて統合し、最後にONB閾値で判定することである。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,92,method,   全体R2が高いだけではなく、ONB閾値付近で判定が安定するか、見逃しや検知遅れを減らせるかを確認する。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,119,method,> 卒論では、音響スペクトログラムから熱流束を回帰し、ONB閾値で沸騰発生を検知できる可能性を示しました。修士では、その成立性を前提として、ノイズが増えた場合やONB近傍の微弱な変化に対して、どのモデル構成や統合方法が安定して使えるのかを整理したいと考えています。特に、アンサンブル統合を単なる平均精度向上ではなく、ノイズ耐性、予測ばらつきの低減、ONB近傍の見逃し・検知遅れの低減という観点から位置づけます。そのうえで、改善が沸騰現象に関係する時間・周波数特徴に基づいているかも確認します。
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,121,next,## 今後の相談事項
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,19,next,今後の検証方針と相談事項
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,32,next,今後の検証方針と相談事項
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,49,method,chunk単位KFoldの妥当性
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,50,method,AUC指標の扱い
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,130,next,今後：
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,142,next,今後の検証方針と相談事項
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,178,next,今後の検証方針と相談事項
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,187,method,①：AUCを指標として使ってよいか
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,190,method,ただし、現在保存している AUC の一部は、一般的な ROC-AUC とは計算の考え方が異なる
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,191,method,→　一般的な ROC-AUC は、連続的な予測値をスコアとして使い、しきい値を動かしたときに検知性能がどう動くのかを見るグラフと指標
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,193,method,現在のAUCの計算方法は一般的な計算方法とは異なるため，
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,195,method,AUC
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,216,next,今後の年間計画
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,1,next,# 6月19日発表後 今後の進め方
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,6,next,## 結論
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,8,next,今後は、現時点のRandomForestの結果だけを基準にして研究方針を固定するのではなく、**CNN+Transformer、AlexNet、RandomForestの各モデルについて、学習設定・性能・説明性をそれぞれ整えたうえで比較する** 方針に寄せるのがよい。
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,18,method,- ノイズ条件や周波数条件ごとにR2やAUCを比較する。
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,31,next,## 直近で最優先にやること
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,35,method,6/19発表で出した平均R2や平均AUCについて、何を平均しているのかを明確にする必要がある。
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,71,next,no_noiseよりSNR付き条件のR2が高いのは、物理的にはかなり違和感がある。現時点では、ノイズ頑健性が高いと結論づけるのではなく、原因を切り分ける。
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,84,next,今後は、PCAを完全に捨てるのではなく、まずベースラインとして残しつつ、次のような解釈可能特徴を試す。
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,136,next,| `docs/research_plan/` | 発表後コメントや今後の研究計画など、やや詳しい方針メモ |
研究進捗報告/2026/626/研究進捗報告_柴崎陸_6月26日.docx,50,next,整理した課題に対する短期目標．
研究進捗報告/2026/626/研究進捗報告_柴崎陸_6月26日.docx,51,next,研究実施に係る中期目標（例えば，中間発表までの計画など）．
研究進捗報告/2026/626/研究進捗報告_柴崎陸_6月26日.pdf,20,next,【P】Plan: 整理した課題に対する短期目標．研究実施に係る中期目標（例えば，中間発
研究進捗報告/2026/703/研究進捗報告_柴崎陸_7月3日.docx,51,next,整理した課題に対する短期目標．
研究進捗報告/2026/703/研究進捗報告_柴崎陸_7月3日.docx,52,next,研究実施に係る中期目標（例えば，中間発表までの計画など）．
研究進捗報告/2026/703/研究進捗報告_柴崎陸_7月3日.pdf,21,next,【P】Plan: 整理した課題に対する短期目標．研究実施に係る中期目標（例えば，中間発
研究進捗報告/2026/710/研究進捗報告_柴崎陸_7月10日.docx,54,next,整理した課題に対する短期目標．
研究進捗報告/2026/710/研究進捗報告_柴崎陸_7月10日.docx,55,next,研究実施に係る中期目標（例えば，中間発表までの計画など）．
研究進捗報告/2026/710/研究進捗報告_柴崎陸_7月10日.pdf,17,next,【P】Plan: 整理した課題に対する短期目標．研究実施に係る中期目標（例えば，中間発
研究進捗報告/2026/717/研究進捗報告_柴崎陸_7月17日.docx,54,next,整理した課題に対する短期目標．
研究進捗報告/2026/717/研究進捗報告_柴崎陸_7月17日.docx,55,next,研究実施に係る中期目標（例えば，中間発表までの計画など）．
研究進捗報告/2026/717/研究進捗報告_柴崎陸_7月17日.pdf,26,next,【P】Plan: 整理した課題に対する短期目標．研究実施に係る中期目標（例えば，中間発
