path,format,decision,reason,before_sha256,after_sha256
研究進捗報告/2026/522（研究計画発表）/研究進捗_柴崎陸_0522.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,b1540ab180f76b7b2b2830bbc2b3f0ecd0f1281d55f78ca2073e845a091a7892,b1540ab180f76b7b2b2830bbc2b3f0ecd0f1281d55f78ca2073e845a091a7892
研究進捗報告/2026/529/研究進捗報告_柴崎陸_5月29日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,81b3b56be2d086cc7f07e9094b46f935264138ca18392ce88d688abed30ea32c,81b3b56be2d086cc7f07e9094b46f935264138ca18392ce88d688abed30ea32c
研究進捗報告/2026/605/Explainable AI_Context-aware layer-wise integrated gradients for explaining transformer models.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,7af0753ae63cfdd0a2226d68538156ab95584545d2837c721455cb4b9a6f19a3,7af0753ae63cfdd0a2226d68538156ab95584545d2837c721455cb4b9a6f19a3
研究進捗報告/2026/605/Transformer_Interpretability_Beyond_Attention_Visualization_CVPR_2021_paper.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,6fc994df3e5fccea6dd65aa8a8895facc8ad603c7edacc191a332f10b2911ea2,6fc994df3e5fccea6dd65aa8a8895facc8ad603c7edacc191a332f10b2911ea2
研究進捗報告/2026/605（論文輪講）/Explainable AI_Context-Aware Layer-Wise Integrated Gradients for Explaining.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,9be39900d9d02869dd6053793941631c881cc15ef495db47010917e7365ed596,9be39900d9d02869dd6053793941631c881cc15ef495db47010917e7365ed596
研究進捗報告/2026/605（論文輪講）/この論文の内容の要約.md,.md,updated,Historical scope and specific successor: 論文輪講の理論紹介と当時の自研究への接続案。現在のIG実装の信頼性検証やCA-LIG採用を示すものではない。,f23f1fb8f3be8a7898a1895eed5a8e8693b4ea622a0182c69f275a8edbd2f613,f6485e38c65257a97f8520651502b98ae06a41cee64d5ab83b32bd0e3b0a9769
研究進捗報告/2026/605（論文輪講）/スライド構成案.md,.md,updated,Historical scope and specific successor: 論文輪講の理論紹介と当時の自研究への接続案。現在のIG実装の信頼性検証やCA-LIG採用を示すものではない。,931d8cb1efbacb607cc057386ad5733a8707fd69fd2dd55d9c1d76906a52ae7b,95e2b1f34ea18ceb3b04cdf609f016397ff014217d451695bce91d2378628875
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,.md,updated,Historical scope and specific successor: 論文輪講の理論紹介と当時の自研究への接続案。現在のIG実装の信頼性検証やCA-LIG採用を示すものではない。,1462ec27cb01580df00f82791d99ad32d9080e59f003ea01a660d5b6ad440bc3,f3b01711fed6b84ed45f5877ed05846b85af6e8c3ff30306cccffaffb0a42e19
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,5d89f8ac9af374764c2fabe4c5313b4411f54874d9a8dfb6e315ab832651c965,5d89f8ac9af374764c2fabe4c5313b4411f54874d9a8dfb6e315ab832651c965
研究進捗報告/2026/605（論文輪講）/論文輪講_柴崎陸_6月5日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,797e0b973f3fced09ec53b62c768ad2afca716db316c874a34f85f0fb5dcd7ba,797e0b973f3fced09ec53b62c768ad2afca716db316c874a34f85f0fb5dcd7ba
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,.md,updated,Historical scope and specific successor: 当時の発表・計画・指導後整理の履歴。本文の実行状況・次の作業・モデル順位はその時点に限る。,21e8f3b43818ff94fececc2ddbd67be85f45ca30f9bcf6a5ee682e4bd1484f55,452e337815ac4f412d3197f6247b6d30c1800c88e5155a7f5a093fd518620f65
研究進捗報告/2026/612/研究進捗報告_柴崎陸_6月12日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,16c7b536e579bd7c0183e5f9d072b20347e783303265d302f42fe8add4f6c0e5,16c7b536e579bd7c0183e5f9d072b20347e783303265d302f42fe8add4f6c0e5
研究進捗報告/2026/612/研究進捗報告_柴崎陸_6月12日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,91dc9377d150ee832f79f2869c47a106e957e2c16ec38ae3675c325a5f0566ec,91dc9377d150ee832f79f2869c47a106e957e2c16ec38ae3675c325a5f0566ec
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,.md,updated,Historical scope and specific successor: 当時の発表・計画・指導後整理の履歴。本文の実行状況・次の作業・モデル順位はその時点に限る。,e865c4dfa09c2234900d7f95cdc2ccd10c57877b1e567aa88b5269d8c3a3288d,dea1e3ae6f712f02a91d842cc6e3caad5745923f76f714a98d4c98185fb8e9b4
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,.md,updated,Historical scope and specific successor: 当時の発表・計画・指導後整理の履歴。本文の実行状況・次の作業・モデル順位はその時点に限る。,7db8d6c1999e555f1e3ded96aed5a45125e09d12403c6f76d65499204952e398,0f82af96b6f0a66b47268a8bfabf07bf02fc861b117d828271b3306bb955a70b
研究進捗報告/2026/619（研究計画発表）/研究進捗_柴崎陸_0619.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,cc0716c6ad5dee32a413e2326f259816fa41000b462c7fe9d5a4f7d8057b5a37,cc0716c6ad5dee32a413e2326f259816fa41000b462c7fe9d5a4f7d8057b5a37
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,.md,updated,Historical scope and specific successor: 当時の発表・計画・指導後整理の履歴。本文の実行状況・次の作業・モデル順位はその時点に限る。,7a5c9f78de69ef1471092ff998791e003580c2556e80fe40c1418bbe1521ded4,056aa461723f2b9f349e6af1cabd9d28658923c79604877a40133f5bc7bacfdd
研究進捗報告/2026/626/研究進捗報告_柴崎陸_6月26日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,1f7d1b861473814251f048e02ddac035f57c0bf066b4391134cdb0f86d374f44,1f7d1b861473814251f048e02ddac035f57c0bf066b4391134cdb0f86d374f44
研究進捗報告/2026/626/研究進捗報告_柴崎陸_6月26日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,3ad7a450cb4ec90dda6d861658f5fec2af2669f9b75e11b467fb167f869f3191,3ad7a450cb4ec90dda6d861658f5fec2af2669f9b75e11b467fb167f869f3191
研究進捗報告/2026/703/研究進捗報告_柴崎陸_7月3日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,bae6f08c98eea30b170c19baa9e025170f6dc140bc2d234c5a7aca74615f6062,bae6f08c98eea30b170c19baa9e025170f6dc140bc2d234c5a7aca74615f6062
研究進捗報告/2026/703/研究進捗報告_柴崎陸_7月3日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,a684f67ac4b5363332bf70ff278d1daf8a742f330fbc7433778cab5993304e2c,a684f67ac4b5363332bf70ff278d1daf8a742f330fbc7433778cab5993304e2c
研究進捗報告/2026/710/研究進捗報告_柴崎陸_7月10日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,c70748d83579ac650c7dd14e00e9a054b13425e926f8890c55f1792c8424129b,c70748d83579ac650c7dd14e00e9a054b13425e926f8890c55f1792c8424129b
研究進捗報告/2026/710/研究進捗報告_柴崎陸_7月10日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,bca1ae43525f93de7744dc7990187991120fbf2fe49969b2a38fb892807ac5e5,bca1ae43525f93de7744dc7990187991120fbf2fe49969b2a38fb892807ac5e5
研究進捗報告/2026/717/研究進捗報告_柴崎陸_7月17日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,c70748d83579ac650c7dd14e00e9a054b13425e926f8890c55f1792c8424129b,c70748d83579ac650c7dd14e00e9a054b13425e926f8890c55f1792c8424129b
研究進捗報告/2026/717/研究進捗報告_柴崎陸_7月17日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,18f23621b749d13f7accc36615a08c1b159ca6cd7c36242483099f72d83f781b,18f23621b749d13f7accc36615a08c1b159ca6cd7c36242483099f72d83f781b
研究進捗報告/2026/724（中間発表）/PowerPoint_Claude作成プロンプト_0724.md,.md,updated,Historical scope and specific successor: 当時の発表・計画・指導後整理の履歴。本文の実行状況・次の作業・モデル順位はその時点に限る。,9b61779ecb15970326bf479edd731eab3d51084f2db7cb3837e08c8df8dbb696,07e7e2e9c0d937abbdbf5bc8ef79dc94a73792e3186ee632a2720b599992f50c
研究進捗報告/2026/724（中間発表）/スライド内容案_0724.md,.md,updated,Historical scope and specific successor: 当時の発表・計画・指導後整理の履歴。本文の実行状況・次の作業・モデル順位はその時点に限る。,a0c2347e62bdd738f716c605653eff51b3a44591f1e1a2b21eb65f0a869851aa,2e7a7d8edd5f9565109d8cbf10d4d23e806939632b6893e4bfa7ac678a845ac1
研究進捗報告/2026/724（中間発表）/研究進捗_柴崎陸_0724.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,247322a09ce055d25a2b5ee55b3a844482da0dd7c204651122d4cd3e58879c0e,247322a09ce055d25a2b5ee55b3a844482da0dd7c204651122d4cd3e58879c0e
研究進捗報告/2026_AE＿植木研＿8125517＿柴崎陸.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,44cbfbd996cf3666da33cc8537f26a90334246e0d1d126ecda9445663e43c26e,44cbfbd996cf3666da33cc8537f26a90334246e0d1d126ecda9445663e43c26e
研究進捗報告/8121048_柴崎陸_最終投稿卒論.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,d91cc8167d16c412cbe8c7223f218a8f913b3b70e119f25d26b1aa8d47a88e63,d91cc8167d16c412cbe8c7223f218a8f913b3b70e119f25d26b1aa8d47a88e63
研究進捗報告/Conformer.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,4d53a2d87f7b68b3b5a86d8e4301c5092ae61e260f9c76dab48af34faac9a81f,4d53a2d87f7b68b3b5a86d8e4301c5092ae61e260f9c76dab48af34faac9a81f
研究進捗報告/Deep Autoencoders for Acoustic Anomaly Detection.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,1786309f8f21ef594017de53f9ddfcb310e22346a140a1780f172e06175981f4,1786309f8f21ef594017de53f9ddfcb310e22346a140a1780f172e06175981f4
研究進捗報告/卒論_柴崎陸.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,d91cc8167d16c412cbe8c7223f218a8f913b3b70e119f25d26b1aa8d47a88e63,d91cc8167d16c412cbe8c7223f218a8f913b3b70e119f25d26b1aa8d47a88e63
研究進捗報告/原子力学会/2025#2.U2.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,6f15e3be4555a538a958a2fe48f2823a6d528d38f52834f4ee4e18ed2c12cb90,6f15e3be4555a538a958a2fe48f2823a6d528d38f52834f4ee4e18ed2c12cb90
研究進捗報告/原子力学会/2025ポスターセッション予稿_柴崎陸.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,183066846254af8ba723e6459c0386822de1271638b8b41c0b3375d248a2beab,183066846254af8ba723e6459c0386822de1271638b8b41c0b3375d248a2beab
研究進捗報告/原子力学会/2025年日本原子力学会 春の年会発表概要集.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,9e4dc7939469a2347189afee89d70dd55ec7dac20e39d03d3115dbebd930e266,9e4dc7939469a2347189afee89d70dd55ec7dac20e39d03d3115dbebd930e266
研究進捗報告/原子力学会/原子力学会_柴崎陸.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,793d920dc5da5dd96b6f35777f2ef6a827a2035ad9b1f72b8c713ae20d4775b6,793d920dc5da5dd96b6f35777f2ef6a827a2035ad9b1f72b8c713ae20d4775b6
研究進捗報告/原子力学会/原子力学会申し込み_柴崎陸_領収書.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,d17cc5915b7fdc84cc5757a32690d65351aa6f0e0924306de36f1c4106f9e7a3,d17cc5915b7fdc84cc5757a32690d65351aa6f0e0924306de36f1c4106f9e7a3
研究進捗報告/原子力学会/原学会_予稿.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,d4471cb4be8d8e6b20015f989c1ab4bfc97811c30073ddc5a3e7d9c2213abdff,d4471cb4be8d8e6b20015f989c1ab4bfc97811c30073ddc5a3e7d9c2213abdff
研究進捗報告/原子力学会/原学会春_（２）沸騰検知技術.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,eadd1b0fe8b7e6c97ea6e5908f0030c9d5d339183a8b92a1cb3b7a14b7e3077e,eadd1b0fe8b7e6c97ea6e5908f0030c9d5d339183a8b92a1cb3b7a14b7e3077e
研究進捗報告/原子力学会/原学会春＿(1)概要説明_U1.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,f2342ac5945253df6060ff8009c30da49d4cfe7b73c5115e132ebc11cbea3c03,f2342ac5945253df6060ff8009c30da49d4cfe7b73c5115e132ebc11cbea3c03
研究進捗報告/原子力学会/原学会春＿(2)沸騰検知技術_U1_aiz.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,118435d9122a1a226b58508f4d4ca02191907e2023033b0b7f994030d59e068f,118435d9122a1a226b58508f4d4ca02191907e2023033b0b7f994030d59e068f
研究進捗報告/原子力学会/原学会春＿(2)沸騰検知技術_U1_aiz.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,030f4b990eea88df9e30ea6ba3830c4d78190053862d6a07a7c30e85fe56794e,030f4b990eea88df9e30ea6ba3830c4d78190053862d6a07a7c30e85fe56794e
研究進捗報告/原子力学会/発表要綱_2025春学生ポスターセッション.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,5626967c3a6d021bbfe7b001b3d4246e383e84ffd117c91737037644bc1d48f1,5626967c3a6d021bbfe7b001b3d4246e383e84ffd117c91737037644bc1d48f1
研究進捗報告/原子力機構_三上_1.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,f705a81afcf6a208862f2a31c68123d30268dcd49d5ac02b24ae57c61a7fbc76,f705a81afcf6a208862f2a31c68123d30268dcd49d5ac02b24ae57c61a7fbc76
研究進捗報告/研究計画の基本となる考え方_柴崎陸.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,73c087e5abd70292f6ec8064427421e5e7913a25dd0755736135c2407804f432,73c087e5abd70292f6ec8064427421e5e7913a25dd0755736135c2407804f432
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_02.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,c0d16cfbe891082057d9fbedc057c16b9cead405317674fccd4fcc0a88409d4e,c0d16cfbe891082057d9fbedc057c16b9cead405317674fccd4fcc0a88409d4e
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_03.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,e338d9367cbc5b3ad0511d217b152c151deee3f4f415136c737f3c88037b72da,e338d9367cbc5b3ad0511d217b152c151deee3f4f415136c737f3c88037b72da
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_04.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,05f34446c98f8e0e573672ad0445939a2adcf3f35120c19058a96e6408407aec,05f34446c98f8e0e573672ad0445939a2adcf3f35120c19058a96e6408407aec
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_05.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,f6f2873540f1184f9895224e60121ef04d7b9891f1dc8bdc11951124425bc2d2,f6f2873540f1184f9895224e60121ef04d7b9891f1dc8bdc11951124425bc2d2
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_06.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,2e57b9c8e6d04ddfc351e9a5a7514acad75681ab7ec5445010652538f9d851ad,2e57b9c8e6d04ddfc351e9a5a7514acad75681ab7ec5445010652538f9d851ad
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_07.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,7469aa60184eb916b37f5c49834d59bb036b61c6c4391a50bfed230e9a196e87,7469aa60184eb916b37f5c49834d59bb036b61c6c4391a50bfed230e9a196e87
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_08.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,f6adc04e64973dc80673306994a9e55a245e5f22593525522dcda772944f58d7,f6adc04e64973dc80673306994a9e55a245e5f22593525522dcda772944f58d7
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_09.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,124849cea3f96e094264510db794a6fb9df3a0c9e2df6b7d1e9c4c63cdcbb151,124849cea3f96e094264510db794a6fb9df3a0c9e2df6b7d1e9c4c63cdcbb151
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_10.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,234b053ec2468d0ced53265d0e015beb10bf3784ef33bbcceaf047af3546cb0f,234b053ec2468d0ced53265d0e015beb10bf3784ef33bbcceaf047af3546cb0f
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_11.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,485da8d2527d8bf7398dc09757816fdd35275d3ee8257099be4bd66bf53f822a,485da8d2527d8bf7398dc09757816fdd35275d3ee8257099be4bd66bf53f822a
研究進捗報告/音響工学特論/スライド/2024_音響工学特論_12.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,211090bd0b81b4a4de914916aca845d41bb99732817effac86c2be7905a33569,211090bd0b81b4a4de914916aca845d41bb99732817effac86c2be7905a33569
研究進捗報告/音響工学特論/中間発表_柴崎陸_音響工学概論.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,081563672162c735f3ee6e024825317326dffbd94274648e37cd677f8750c70d,081563672162c735f3ee6e024825317326dffbd94274648e37cd677f8750c70d
